MeshNo,RticLinkKind,RTIC_linkID,traffic_class,product_class,RTIC_link Length,NILink1 ID,NILink1 Length,NILink2 ID,NILink2 Length,NILink3 ID,NILink3 Length,
325361,5,32536100001,0,0,129,2350463,129
325361,5,32536100002,0,0,175,2350467,175
325361,5,32536100003,0,0,173,2350466,173
325361,5,32536100004,0,0,132,2350464,132
325361,6,32536100001,0,0,173,86753173,49,86753172,112,2350472,12
325361,6,32536100002,0,0,5,2350471,5
325361,6,32536100003,0,0,4,2350469,4
325361,6,32536100004,0,0,160,2350470,160
325361,6,32536100005,0,0,5,-2350471,5
325361,6,32536100007,0,0,4,20439450,4
325361,6,32536100009,0,0,4,-20439450,4
325371,3,32537100001,0,0,10758,2134217,12,2134218,26,2134263,73,16758988,107,16758987,22,2132606,489,2132682,629,2132681,614,2134169,394,2134168,441,87533120,334,87533119,228,-2131083,57,-2135777,527,2134254,32,2134255,508,2134206,584,86561453,780,86561452,26,86561456,30,86561455,716,16170423,469,16170422,75,15244330,76,2134226,726,86753141,224,86753140,227,86561382,209,20096295,39,20096294,15,2134232,20,86753133,42,86753132,85,87532908,311,87532907,149,86753128,56,16170418,20,16170417,137,2132608,199,2131050,17,86561389,216,86561391,153,86753543,574,86753542,18,2131072,72
325371,3,32537100002,0,0,1678,2132586,31,2132611,23,13218183,43,13218186,73,85138318,748,85138317,17,2134210,387,2132637,11,13218191,62,13218190,283
325371,3,32537100003,0,0,1678,2132641,363,20096762,11,20096763,207,13218188,178,85138319,23,85138320,814,13218181,21,2134239,61
325371,3,32537100004,0,0,10781,2131066,29,2131080,45,86753544,36,87286529,578,87286530,149,86561387,42,2132627,184,86753124,204,16170407,137,16170408,19,86561410,57,87532904,151,87532905,304,86561435,12,86561441,113,20096292,33,20096293,14,86561438,26,86561439,220,86753143,224,86753144,225,2134225,729,87532915,26,16170419,123,16170420,469,87286531,721,87286532,25,87286525,30,87286526,776,2134205,585,2134258,455,2134259,37,2134252,24,2134253,23,2135777,527,2131083,57,87533117,230,87533118,162,2135773,172,2134166,440,2134167,390,2132683,617,2132684,627,2132605,492,16758990,21,16758991,177,2134221,28,2134219,16
325371,3,32537100005,0,0,1340,2131070,21,2131076,71,86753241,22,16170824,213,16291906,127,16291905,45,16170816,208,16170811,233,16170806,112,16170807,38,16170802,130,20096777,28,20096778,50,2134266,42
325371,3,32537100006,0,0,1296,2135766,41,2135765,51,2134176,55,16170804,101,16170809,37,16170808,111,16170814,236,16170818,209,16170821,172,16170822,210,86753243,23,2134172,50
325371,5,32537100005,0,0,54,2134201,23,-86561451,31
325371,5,32537100006,0,0,130,-2132624,13,86753175,117
325371,5,32537100007,0,0,675,2134261,346,2134264,329
325371,5,32537100008,0,0,113,2132588,113
325371,5,32537100009,0,0,227,16758986,45,16758985,182
325371,5,32537100010,0,0,220,2132602,220
325371,5,32537100011,0,0,503,2132601,503
325371,5,32537100012,0,0,357,2131089,357
325371,5,32537100013,0,0,307,2135771,284,2134251,23
325371,5,32537100014,0,0,86,2134227,25,86561446,61
325371,5,32537100016,0,0,369,2134248,8,2131088,361
325371,5,32537100017,0,0,495,87533122,283,87533123,212
325371,5,32537100018,0,0,218,2132600,218
325371,5,32537100019,0,0,226,16758973,182,16758974,44
325371,5,32537100020,0,0,113,2131096,113
325371,5,32537100021,0,0,680,2135775,331,2135776,349
325371,5,32537100026,0,0,64,2134250,28,2134256,36
325371,5,32537100027,0,0,246,2134257,246
325371,5,32537100029,0,0,454,16758917,454
325371,5,32537100031,0,0,31,2131085,31
325371,5,32537100032,0,0,76,2131084,76
325371,5,32537100037,0,0,54,86561451,31,-2134201,23
325371,5,32537100038,0,0,86,-86561446,61,-2134227,25
325371,5,32537100044,0,0,454,-16758917,454
325371,5,32537100046,0,0,31,-2131085,31
325371,5,32537100047,0,0,76,-2131084,76
325371,5,32537100051,0,0,68,20096149,68
325371,5,32537100052,0,0,862,20096150,427,20096102,435
325371,5,32537100053,0,0,728,20096104,301,20096152,427
325371,5,32537100054,0,0,73,20096151,73
325371,5,32537100055,0,0,57,2134260,57
325371,5,32537100056,0,0,560,39836138,16,39836141,544
325371,5,32537100057,0,0,562,39836142,8,39836140,538,39836137,16
325371,6,32537100001,0,0,149,86561303,149
325371,6,32537100002,0,0,35,86561302,35
325371,6,32537100003,0,0,35,86561308,35
325371,6,32537100004,0,0,747,86561313,25,86561315,398,16170371,324
325371,6,32537100005,0,0,477,16170375,137,16170378,70,16170377,270
325371,6,32537100006,0,0,21,86561258,21
325371,6,32537100007,0,0,1113,-86561256,21,-16170385,1092
325371,6,32537100008,0,0,720,-16170384,11,16170387,689,2132651,8,2132653,12
325371,6,32537100009,0,0,19,86561264,19
325371,6,32537100010,0,0,597,86561319,27,86561321,570
325371,6,32537100011,0,0,8,86561320,8
325371,6,32537100012,0,0,36,86561268,36
325371,6,32537100013,0,0,50,86561237,15,86561270,35
325371,6,32537100014,0,0,8,86561293,8
325371,6,32537100015,0,0,543,86561294,543
325371,6,32537100016,0,0,564,2132655,564
325371,6,32537100017,0,0,201,86561344,159,86561345,42
325371,6,32537100019,0,0,63,2131068,23,2132676,40
